data_timestep;lane_id;lane_queueing_length;lane_queueing_length_experimental;lane_queueing_time
1607.00;;;;
1608.00;;;;
1609.00;;;;
1610.00;;;;
1611.00;;;;
1612.00;;;;
1613.00;;;;
1614.00;;;;
1615.00;;;;
1616.00;;;;
1617.00;;;;
1618.00;;;;
1619.00;;;;
1620.00;1to2_0;0.00;6.18;0.00
1621.00;1to2_0;0.00;6.05;0.00
1622.00;1to2_0;6.01;6.01;1.00
1623.00;1to2_0;6.00;6.00;2.00
1624.00;1to2_0;6.00;6.00;3.00
1625.00;1to2_0;6.00;6.00;4.00
1626.00;1to2_0;6.00;6.00;5.00
1626.00;1to2_1;0.00;6.13;0.00
1627.00;1to2_0;6.00;6.00;6.00
1627.00;1to2_1;0.00;6.03;0.00
1628.00;1to2_0;6.00;6.00;7.00
1628.00;1to2_1;6.01;6.01;1.00
1629.00;1to2_0;6.00;6.00;8.00
1629.00;1to2_1;6.00;6.00;2.00
1630.00;1to2_0;6.00;13.99;9.00
1630.00;1to2_1;6.00;6.00;3.00
1631.00;1to2_0;6.00;13.71;10.00
1631.00;1to2_1;6.00;13.58;4.00
1632.00;1to2_0;6.00;21.31;11.00
1632.00;1to2_1;13.52;13.52;5.00
1633.00;1to2_0;13.51;21.16;12.00
1633.00;1to2_1;13.50;13.50;6.00
1634.00;1to2_0;13.51;21.05;13.00
1634.00;1to2_1;13.50;13.50;7.00
1635.00;1to2_0;21.02;21.02;14.00
1635.00;1to2_1;13.50;13.50;8.00
1636.00;1to2_0;21.01;21.01;15.00
1636.00;1to2_1;21.01;21.01;9.00
1637.00;1to2_0;21.00;21.00;16.00
1637.00;1to2_1;21.00;21.00;10.00
1638.00;1to2_0;21.00;21.00;17.00
1638.00;1to2_1;21.00;21.00;11.00
1639.00;1to2_0;21.00;21.00;18.00
1639.00;1to2_1;21.00;21.00;12.00
1640.00;1to2_0;21.00;21.00;19.00
1640.00;1to2_1;21.00;21.00;13.00
1641.00;1to2_0;21.00;21.00;20.00
1641.00;1to2_1;21.00;21.00;14.00
1642.00;1to2_0;21.00;21.00;21.00
1642.00;1to2_1;21.00;21.00;15.00
1643.00;1to2_0;21.00;21.00;22.00
1643.00;1to2_1;21.00;21.00;16.00
1644.00;1to2_0;21.00;21.00;23.00
1644.00;1to2_1;21.00;21.00;17.00
1645.00;1to2_0;21.00;21.00;24.00
1645.00;1to2_1;21.00;21.00;18.00
1646.00;1to2_0;21.00;21.00;25.00
1646.00;1to2_1;21.00;21.00;19.00
1647.00;1to2_0;21.00;21.00;26.00
1647.00;1to2_1;21.00;21.00;20.00
1648.00;1to2_0;21.00;21.00;27.00
1648.00;1to2_1;21.00;21.00;21.00
1649.00;1to2_0;21.00;21.00;28.00
1649.00;1to2_1;21.00;21.00;22.00
1650.00;1to2_0;21.00;21.00;29.00
1650.00;1to2_1;21.00;21.00;23.00
1651.00;1to2_0;21.00;21.00;30.00
1651.00;1to2_1;21.00;21.00;24.00
1652.00;1to2_0;21.00;21.00;31.00
1652.00;1to2_1;21.00;28.50;25.00
1653.00;1to2_0;21.00;21.00;32.00
1653.00;1to2_1;28.50;28.50;26.00
1654.00;1to2_0;21.00;21.00;33.00
1654.00;1to2_1;28.50;28.50;27.00
1655.00;1to2_0;21.00;21.00;34.00
1655.00;1to2_1;28.50;28.50;28.00
1656.00;1to2_0;21.00;21.00;35.00
1656.00;1to2_1;28.50;28.50;29.00
1657.00;1to2_0;21.00;21.00;36.00
1657.00;1to2_1;28.50;28.50;30.00
1658.00;1to2_0;28.50;28.50;37.00
1658.00;1to2_1;28.50;28.50;31.00
1659.00;1to2_0;28.50;28.50;38.00
1659.00;1to2_1;28.50;28.50;32.00
1660.00;1to2_0;28.50;28.50;39.00
1660.00;1to2_1;28.50;28.50;33.00
1661.00;1to2_0;28.50;28.50;40.00
1661.00;1to2_1;28.50;28.50;34.00
1662.00;1to2_0;28.50;36.01;41.00
1662.00;1to2_1;28.50;28.50;35.00
1663.00;1to2_0;36.01;43.60;42.00
1663.00;1to2_1;36.01;36.01;36.00
1664.00;1to2_0;43.51;43.51;43.00
1664.00;1to2_1;36.01;36.01;37.00
1665.00;1to2_0;43.51;43.51;33.00
1665.00;1to2_1;36.01;43.55;34.00
1666.00;1to2_0;43.51;43.51;32.00
1666.00;1to2_1;43.51;43.51;31.00
1667.00;1to2_0;43.51;43.51;10.00
1667.00;1to2_1;43.51;51.40;15.00
1668.00;1to2_0;43.51;43.51;6.00
1668.00;1to2_1;43.51;51.04;6.00
1669.00;1to2_0;43.51;51.07;6.00
1669.00;1to2_1;51.02;51.02;4.00
1670.00;1to2_0;51.03;51.03;1.00
1670.00;1to2_1;51.01;51.01;2.00
1671.00;1to2_0;0.00;50.89;0.00
1671.00;1to2_1;0.00;50.80;0.00
1672.00;1to2_0;0.00;49.75;0.00
1672.00;1to2_1;0.00;49.98;0.00
1673.00;;;;
1674.00;;;;
1675.00;;;;
1676.00;;;;
1677.00;;;;
1678.00;;;;
1679.00;;;;
1680.00;;;;
1681.00;;;;
1682.00;;;;
1683.00;;;;
1684.00;;;;
1685.00;;;;
1686.00;;;;
1687.00;;;;
1688.00;;;;
1689.00;;;;
1690.00;;;;
1691.00;;;;
1692.00;;;;
1693.00;;;;
1694.00;;;;
1695.00;;;;
1696.00;;;;
1697.00;;;;
1698.00;;;;
1699.00;;;;
1700.00;;;;
1701.00;;;;
1702.00;;;;
1703.00;;;;
1704.00;;;;
1705.00;;;;
1706.00;;;;
1707.00;;;;
1708.00;;;;
1709.00;;;;
1710.00;1to2_0;0.00;6.18;0.00
1711.00;1to2_0;0.00;6.01;0.00
1711.00;1to2_1;0.00;6.03;0.00
1712.00;1to2_0;6.00;6.00;1.00
1712.00;1to2_1;6.01;6.01;1.00
1713.00;1to2_0;6.00;6.00;2.00
1713.00;1to2_1;6.00;6.00;2.00
1714.00;1to2_0;6.00;6.00;3.00
1714.00;1to2_1;6.00;6.00;3.00
1715.00;1to2_0;6.00;6.00;4.00
1715.00;1to2_1;6.00;6.00;4.00
1716.00;1to2_0;6.00;6.00;5.00
1716.00;1to2_1;6.00;6.00;5.00
1717.00;1to2_0;6.00;6.00;6.00
1717.00;1to2_1;6.00;6.00;6.00
1718.00;1to2_0;6.00;6.00;7.00
1718.00;1to2_1;6.00;6.00;7.00
1719.00;1to2_0;6.00;6.00;8.00
1719.00;1to2_1;6.00;6.00;8.00
1720.00;1to2_0;6.00;6.00;9.00
1720.00;1to2_1;6.00;6.00;9.00
1721.00;1to2_0;6.00;6.00;10.00
1721.00;1to2_1;6.00;13.57;10.00
1722.00;1to2_0;6.00;13.58;11.00
1722.00;1to2_1;13.51;13.51;11.00
1723.00;1to2_0;13.51;13.51;12.00
1723.00;1to2_1;13.50;13.50;12.00
1724.00;1to2_0;13.50;13.50;13.00
1724.00;1to2_1;13.50;13.50;13.00
1725.00;1to2_0;13.50;13.50;14.00
1725.00;1to2_1;13.50;13.50;14.00
1726.00;1to2_0;13.50;21.21;15.00
1726.00;1to2_1;13.50;21.07;15.00
1727.00;1to2_0;13.50;21.01;16.00
1727.00;1to2_1;21.01;21.01;16.00
1728.00;1to2_0;21.00;28.60;17.00
1728.00;1to2_1;21.00;21.00;17.00
1729.00;1to2_0;28.52;28.52;18.00
1729.00;1to2_1;21.00;21.00;18.00
1730.00;1to2_0;28.51;28.51;19.00
1730.00;1to2_1;21.00;21.00;19.00
1731.00;1to2_0;28.50;28.50;20.00
1731.00;1to2_1;21.00;21.00;20.00
1732.00;1to2_0;28.50;28.50;21.00
1732.00;1to2_1;21.00;21.00;21.00
1733.00;1to2_0;28.50;28.50;22.00
1733.00;1to2_1;21.00;21.00;22.00
1734.00;1to2_0;28.50;28.50;23.00
1734.00;1to2_1;21.00;21.00;23.00
1735.00;1to2_0;28.50;28.50;24.00
1735.00;1to2_1;21.00;21.00;24.00
1736.00;1to2_0;28.50;28.50;25.00
1736.00;1to2_1;21.00;21.00;25.00
1737.00;1to2_0;28.50;28.50;26.00
1737.00;1to2_1;21.00;21.00;26.00
1738.00;1to2_0;28.50;28.50;27.00
1738.00;1to2_1;21.00;21.00;27.00
1739.00;1to2_0;28.50;28.50;28.00
1739.00;1to2_1;21.00;21.00;28.00
1740.00;1to2_0;28.50;28.50;29.00
1740.00;1to2_1;21.00;21.00;29.00
1741.00;1to2_0;28.50;28.50;30.00
1741.00;1to2_1;21.00;21.00;30.00
1742.00;1to2_0;28.50;28.50;31.00
1742.00;1to2_1;21.00;21.00;31.00
1743.00;1to2_0;28.50;28.50;32.00
1743.00;1to2_1;21.00;21.00;32.00
1744.00;1to2_0;28.50;28.50;33.00
1744.00;1to2_1;21.00;21.00;33.00
1745.00;1to2_0;28.50;28.50;34.00
1745.00;1to2_1;21.00;21.00;34.00
1746.00;1to2_0;28.50;28.50;35.00
1746.00;1to2_1;21.00;21.00;35.00
1747.00;1to2_0;28.50;28.50;36.00
1747.00;1to2_1;28.50;28.50;36.00
1748.00;1to2_0;28.50;28.50;37.00
1748.00;1to2_1;28.50;28.50;37.00
1749.00;1to2_0;28.50;28.50;38.00
1749.00;1to2_1;28.50;28.50;38.00
1750.00;1to2_0;28.50;28.50;39.00
1750.00;1to2_1;28.50;28.50;39.00
1751.00;1to2_0;28.50;28.50;40.00
1751.00;1to2_1;28.50;28.50;40.00
1752.00;1to2_0;28.50;28.50;41.00
1752.00;1to2_1;28.50;28.50;41.00
1753.00;1to2_0;28.50;36.01;42.00
1753.00;1to2_1;28.50;28.50;42.00
1754.00;1to2_0;36.01;36.01;43.00
1754.00;1to2_1;28.50;36.01;43.00
1755.00;1to2_0;36.01;43.71;33.00
1755.00;1to2_1;36.01;43.82;34.00
1756.00;1to2_0;36.01;51.66;29.00
1756.00;1to2_1;36.01;43.62;30.00
1757.00;1to2_0;43.51;51.23;29.00
1757.00;1to2_1;43.55;51.26;11.00
1758.00;1to2_0;43.51;51.12;5.00
1758.00;1to2_1;43.52;51.15;4.00
1759.00;1to2_0;51.05;58.63;3.00
1759.00;1to2_1;43.51;51.04;3.00
1760.00;1to2_0;58.57;58.57;2.00
1760.00;1to2_1;51.02;51.02;1.00
1761.00;1to2_0;58.54;58.54;2.00
1761.00;1to2_1;0.00;50.73;0.00
1762.00;1to2_0;0.00;58.30;0.00
1762.00;1to2_1;0.00;49.70;0.00
1763.00;1to2_0;0.00;57.85;0.00
1764.00;1to2_0;0.00;56.72;0.00
1765.00;;;;
1766.00;;;;
1767.00;;;;
1768.00;;;;
1769.00;;;;
1770.00;;;;
1771.00;;;;
1772.00;;;;
1773.00;;;;
1774.00;;;;
1775.00;;;;
1776.00;;;;
1777.00;;;;
1778.00;;;;
1779.00;;;;
1780.00;;;;
1781.00;;;;
1782.00;;;;
1783.00;;;;
1784.00;;;;
1785.00;;;;
1786.00;;;;
1787.00;;;;
1788.00;;;;
1789.00;;;;
1790.00;;;;
1791.00;;;;
1792.00;;;;
1793.00;;;;
1794.00;;;;
1795.00;;;;
1796.00;;;;
1797.00;;;;
1798.00;;;;
1799.00;;;;
1800.00;;;;
1801.00;;;;
1802.00;;;;
1803.00;;;;
1804.00;;;;
1805.00;1to2_0;6.07;6.07;1.00
1806.00;1to2_0;6.01;6.01;2.00
1807.00;1to2_0;6.00;6.00;3.00
1808.00;1to2_0;6.00;6.00;4.00
1809.00;1to2_0;6.00;6.00;5.00
1810.00;1to2_0;6.00;6.00;6.00
1811.00;1to2_0;6.00;6.00;7.00
1812.00;1to2_0;6.00;6.00;8.00
1813.00;1to2_0;6.00;6.00;9.00
1814.00;1to2_0;6.00;6.00;10.00
1815.00;1to2_0;6.00;6.00;11.00
1815.00;1to2_1;0.00;6.70;0.00
1816.00;1to2_0;6.00;6.00;12.00
1816.00;1to2_1;0.00;6.18;0.00
1817.00;1to2_0;6.00;13.75;13.00
1817.00;1to2_1;0.00;6.04;0.00
1818.00;1to2_0;6.00;13.57;14.00
1818.00;1to2_1;6.01;6.01;1.00
1819.00;1to2_0;13.52;13.52;15.00
1819.00;1to2_1;6.00;6.00;2.00
1820.00;1to2_0;13.50;13.50;16.00
1820.00;1to2_1;6.00;13.84;3.00
1821.00;1to2_0;13.50;13.50;17.00
1821.00;1to2_1;6.00;13.61;4.00
1822.00;1to2_0;13.50;13.50;18.00
1822.00;1to2_1;13.51;13.51;5.00
1823.00;1to2_0;13.50;13.50;19.00
1823.00;1to2_1;13.50;13.50;6.00
1824.00;1to2_0;13.50;13.50;20.00
1824.00;1to2_1;13.50;13.50;7.00
1825.00;1to2_0;13.50;13.50;21.00
1825.00;1to2_1;13.50;13.50;8.00
1826.00;1to2_0;13.50;13.50;22.00
1826.00;1to2_1;13.50;13.50;9.00
1827.00;1to2_0;13.50;13.50;23.00
1827.00;1to2_1;13.50;13.50;10.00
1828.00;1to2_0;13.50;13.50;24.00
1828.00;1to2_1;13.50;13.50;11.00
1829.00;1to2_0;13.50;13.50;25.00
1829.00;1to2_1;13.50;13.50;12.00
1830.00;1to2_0;21.00;21.00;26.00
1830.00;1to2_1;13.50;13.50;13.00
1831.00;1to2_0;21.00;21.00;27.00
1831.00;1to2_1;13.50;13.50;14.00
1832.00;1to2_0;28.50;28.50;28.00
1832.00;1to2_1;13.50;13.50;15.00
1833.00;1to2_0;28.50;28.50;29.00
1833.00;1to2_1;21.00;21.00;16.00
1834.00;1to2_0;28.50;28.50;30.00
1834.00;1to2_1;21.00;21.00;17.00
1835.00;1to2_0;28.50;28.50;31.00
1835.00;1to2_1;28.50;28.50;18.00
1836.00;1to2_0;28.50;28.50;32.00
1836.00;1to2_1;28.50;28.50;19.00
1837.00;1to2_0;28.50;28.50;33.00
1837.00;1to2_1;28.50;28.50;20.00
1838.00;1to2_0;28.50;28.50;34.00
1838.00;1to2_1;28.50;28.50;21.00
1839.00;1to2_0;28.50;28.50;35.00
1839.00;1to2_1;28.50;28.50;22.00
1840.00;1to2_0;28.50;28.50;36.00
1840.00;1to2_1;28.50;28.50;23.00
1841.00;1to2_0;28.50;28.50;37.00
1841.00;1to2_1;28.50;28.50;24.00
1842.00;1to2_0;28.50;28.50;38.00
1842.00;1to2_1;28.50;28.50;25.00
1843.00;1to2_0;28.50;28.50;39.00
1843.00;1to2_1;28.50;28.50;26.00
1844.00;1to2_0;36.01;36.01;40.00
1844.00;1to2_1;36.01;36.01;27.00
1845.00;1to2_0;36.01;43.59;27.00
1845.00;1to2_1;36.01;36.01;24.00
1846.00;1to2_0;43.51;52.29;17.00
1846.00;1to2_1;36.01;36.01;14.00
1847.00;1to2_0;43.51;51.52;16.00
1847.00;1to2_1;36.01;43.62;13.00
1848.00;1to2_0;43.51;59.11;5.00
1848.00;1to2_1;43.54;51.55;5.00
1849.00;1to2_0;43.51;58.91;4.00
1849.00;1to2_1;43.51;51.21;2.00
1850.00;1to2_0;51.03;58.75;1.00
1850.00;1to2_1;0.00;51.05;0.00
1851.00;1to2_0;0.00;58.55;0.00
1851.00;1to2_1;0.00;50.62;0.00
1852.00;1to2_0;0.00;58.32;0.00
1852.00;1to2_1;0.00;49.25;0.00
1853.00;1to2_0;0.00;57.47;0.00
1854.00;;;;
1855.00;;;;
1856.00;;;;
1857.00;;;;
1858.00;;;;
1859.00;;;;
1860.00;;;;
1861.00;;;;
1862.00;;;;
1863.00;;;;
1864.00;;;;
1865.00;;;;
1866.00;;;;
1867.00;;;;
1868.00;;;;
1869.00;;;;
1870.00;;;;
1871.00;;;;
1872.00;;;;
1873.00;;;;
1874.00;;;;
1875.00;;;;
1876.00;;;;
1877.00;;;;
1878.00;;;;
1879.00;;;;
1880.00;;;;
1881.00;;;;
1882.00;;;;
1883.00;;;;
1884.00;;;;
1885.00;;;;
1886.00;;;;
1887.00;;;;
1888.00;;;;
1889.00;1to2_0;0.00;6.33;0.00
1890.00;1to2_0;0.00;6.01;0.00
1891.00;1to2_0;6.00;6.00;1.00
1892.00;1to2_0;6.00;6.00;2.00
1893.00;1to2_0;6.00;6.00;3.00
1894.00;1to2_0;6.00;6.00;4.00
1895.00;1to2_0;6.00;6.00;5.00
1896.00;1to2_0;6.00;6.00;6.00
1897.00;1to2_0;6.00;6.00;7.00
1898.00;1to2_0;6.00;6.00;8.00
1899.00;1to2_0;6.00;6.00;9.00
1900.00;1to2_0;6.00;6.00;10.00
1901.00;1to2_0;6.00;6.00;11.00
1902.00;1to2_0;6.00;6.00;12.00
1902.00;1to2_1;0.00;6.35;0.00
1903.00;1to2_0;6.00;6.00;13.00
1903.00;1to2_1;0.00;6.08;0.00
1904.00;1to2_0;6.00;13.56;14.00
1904.00;1to2_1;6.03;6.03;1.00
1905.00;1to2_0;13.52;13.52;15.00
1905.00;1to2_1;6.01;6.01;2.00
1906.00;1to2_0;13.51;13.51;16.00
1906.00;1to2_1;6.00;6.00;3.00
1907.00;1to2_0;13.50;13.50;17.00
1907.00;1to2_1;6.00;6.00;4.00
1908.00;1to2_0;13.50;21.08;18.00
1908.00;1to2_1;6.00;6.00;5.00
1909.00;1to2_0;21.03;21.03;19.00
1909.00;1to2_1;6.00;13.64;6.00
1910.00;1to2_0;21.01;21.01;20.00
1910.00;1to2_1;6.00;13.54;7.00
1911.00;1to2_0;21.00;21.00;21.00
1911.00;1to2_1;13.51;13.51;8.00
1912.00;1to2_0;21.00;21.00;22.00
1912.00;1to2_1;13.50;13.50;9.00
1913.00;1to2_0;21.00;21.00;23.00
1913.00;1to2_1;13.50;13.50;10.00
1914.00;1to2_0;21.00;21.00;24.00
1914.00;1to2_1;13.50;13.50;11.00
1915.00;1to2_0;21.00;21.00;25.00
1915.00;1to2_1;21.00;21.00;12.00
1916.00;1to2_0;21.00;21.00;26.00
1916.00;1to2_1;21.00;21.00;13.00
1917.00;1to2_0;21.00;21.00;27.00
1917.00;1to2_1;21.00;21.00;14.00
1918.00;1to2_0;21.00;21.00;28.00
1918.00;1to2_1;21.00;21.00;15.00
1919.00;1to2_0;21.00;21.00;29.00
1919.00;1to2_1;21.00;21.00;16.00
1920.00;1to2_0;21.00;21.00;30.00
1920.00;1to2_1;21.00;21.00;17.00
1921.00;1to2_0;21.00;21.00;31.00
1921.00;1to2_1;21.00;21.00;18.00
1922.00;1to2_0;21.00;21.00;32.00
1922.00;1to2_1;21.00;21.00;19.00
1923.00;1to2_0;21.00;21.00;33.00
1923.00;1to2_1;21.00;21.00;20.00
1924.00;1to2_0;21.00;21.00;34.00
1924.00;1to2_1;21.00;21.00;21.00
1925.00;1to2_0;28.50;28.50;35.00
1925.00;1to2_1;21.00;21.00;22.00
1926.00;1to2_0;28.50;28.50;36.00
1926.00;1to2_1;21.00;28.50;23.00
1927.00;1to2_0;28.50;28.50;37.00
1927.00;1to2_1;28.50;28.50;24.00
1928.00;1to2_0;28.50;28.50;38.00
1928.00;1to2_1;28.50;28.50;25.00
1929.00;1to2_0;28.50;28.50;39.00
1929.00;1to2_1;28.50;28.50;26.00
1930.00;1to2_0;28.50;28.50;40.00
1930.00;1to2_1;28.50;28.50;27.00
1931.00;1to2_0;28.50;28.50;41.00
1931.00;1to2_1;28.50;28.50;28.00
1932.00;1to2_0;28.50;28.50;42.00
1932.00;1to2_1;28.50;28.50;29.00
1933.00;1to2_0;36.01;36.01;43.00
1933.00;1to2_1;28.50;36.01;30.00
1934.00;1to2_0;36.01;43.74;44.00
1934.00;1to2_1;36.01;36.01;31.00
1935.00;1to2_0;36.01;43.57;31.00
1935.00;1to2_1;36.01;43.71;25.00
1936.00;1to2_0;43.53;43.53;28.00
1936.00;1to2_1;36.01;51.57;22.00
1937.00;1to2_0;43.51;51.05;13.00
1937.00;1to2_1;43.53;51.20;11.00
1938.00;1to2_0;51.01;51.01;6.00
1938.00;1to2_1;51.10;51.10;5.00
1939.00;1to2_0;51.01;51.01;4.00
1939.00;1to2_1;51.02;58.73;3.00
1940.00;1to2_0;51.01;51.01;3.00
1940.00;1to2_1;51.01;58.61;3.00
1941.00;1to2_0;0.00;50.81;0.00
1941.00;1to2_1;58.55;58.55;1.00
1942.00;1to2_0;0.00;49.61;0.00
1942.00;1to2_1;0.00;66.08;0.00
1943.00;1to2_1;0.00;65.67;0.00
1944.00;1to2_1;0.00;65.02;0.00
1945.00;;;;
1946.00;;;;
1947.00;;;;
1948.00;;;;
1949.00;;;;
1950.00;;;;
1951.00;;;;
1952.00;;;;
1953.00;;;;
1954.00;;;;
1955.00;;;;
1956.00;;;;
1957.00;;;;
1958.00;;;;
1959.00;;;;
1960.00;;;;
1961.00;;;;
1962.00;;;;
1963.00;;;;
1964.00;;;;
1965.00;;;;
1966.00;;;;
1967.00;;;;
1968.00;;;;
1969.00;;;;
1970.00;;;;
1971.00;;;;
1972.00;;;;
1973.00;;;;
1974.00;;;;
1975.00;;;;
1976.00;;;;
1977.00;;;;
1978.00;;;;
1979.00;;;;
1980.00;;;;
1981.00;;;;
1982.00;1to2_0;0.00;6.02;0.00
1983.00;1to2_0;6.01;6.01;1.00
1984.00;1to2_0;6.00;6.00;2.00
1985.00;1to2_0;6.00;6.00;3.00
1986.00;1to2_0;6.00;6.00;4.00
1987.00;1to2_0;6.00;6.00;5.00
1988.00;1to2_0;6.00;6.00;6.00
1988.00;1to2_1;0.00;6.12;0.00
1989.00;1to2_0;6.00;6.00;7.00
1989.00;1to2_1;6.05;6.05;1.00
1990.00;1to2_0;6.00;6.00;8.00
1990.00;1to2_1;6.01;6.01;2.00
1991.00;1to2_0;6.00;6.00;9.00
1991.00;1to2_1;6.00;6.00;3.00
1992.00;1to2_0;6.00;6.00;10.00
1992.00;1to2_1;6.00;6.00;4.00
1993.00;1to2_0;6.00;6.00;11.00
1993.00;1to2_1;6.00;6.00;5.00
1994.00;1to2_0;6.00;13.83;12.00
1994.00;1to2_1;6.00;6.00;6.00
1995.00;1to2_0;6.00;13.53;13.00
1995.00;1to2_1;6.00;6.00;7.00
1996.00;1to2_0;13.51;13.51;14.00
1996.00;1to2_1;6.00;13.80;8.00
1997.00;1to2_0;13.50;13.50;15.00
1997.00;1to2_1;6.00;13.59;9.00
1998.00;1to2_0;13.50;13.50;16.00
1998.00;1to2_1;13.52;13.52;10.00
1999.00;1to2_0;13.50;13.50;17.00
1999.00;1to2_1;13.51;13.51;11.00
2000.00;1to2_0;13.50;13.50;18.00
2000.00;1to2_1;13.50;13.50;12.00
2001.00;1to2_0;13.50;13.50;19.00
2001.00;1to2_1;13.50;13.50;13.00
2002.00;1to2_0;13.50;13.50;20.00
2002.00;1to2_1;13.50;13.50;14.00
2003.00;1to2_0;13.50;13.50;21.00
2003.00;1to2_1;13.50;13.50;15.00
2004.00;1to2_0;21.00;21.00;22.00
2004.00;1to2_1;13.50;13.50;16.00
2005.00;1to2_0;21.00;21.00;23.00
2005.00;1to2_1;13.50;13.50;17.00
2006.00;1to2_0;21.00;21.00;24.00
2006.00;1to2_1;13.50;13.50;18.00
2007.00;1to2_0;21.00;21.00;25.00
2007.00;1to2_1;13.50;13.50;19.00
2008.00;1to2_0;21.00;21.00;26.00
2008.00;1to2_1;21.00;21.00;20.00
2009.00;1to2_0;21.00;21.00;27.00
2009.00;1to2_1;21.00;21.00;21.00
2010.00;1to2_0;21.00;21.00;28.00
2010.00;1to2_1;21.00;21.00;22.00
2011.00;1to2_0;21.00;28.50;29.00
2011.00;1to2_1;21.00;21.00;23.00
2012.00;1to2_0;28.50;28.50;30.00
2012.00;1to2_1;21.00;21.00;24.00
2013.00;1to2_0;28.50;28.50;31.00
2013.00;1to2_1;21.00;21.00;25.00
2014.00;1to2_0;28.50;28.50;32.00
2014.00;1to2_1;21.00;21.00;26.00
2015.00;1to2_0;28.50;28.50;33.00
2015.00;1to2_1;21.00;28.50;27.00
2016.00;1to2_0;28.50;28.50;34.00
2016.00;1to2_1;28.50;28.50;28.00
2017.00;1to2_0;28.50;28.50;35.00
2017.00;1to2_1;28.50;28.50;29.00
2018.00;1to2_0;28.50;28.50;36.00
2018.00;1to2_1;28.50;28.50;30.00
2019.00;1to2_0;28.50;28.50;37.00
2019.00;1to2_1;28.50;28.50;31.00
2020.00;1to2_0;28.50;28.50;38.00
2020.00;1to2_1;28.50;28.50;32.00
2021.00;1to2_0;28.50;28.50;39.00
2021.00;1to2_1;28.50;28.50;33.00
2022.00;1to2_0;28.50;28.50;40.00
2022.00;1to2_1;28.50;28.50;34.00
2023.00;1to2_0;28.50;36.01;41.00
2023.00;1to2_1;28.50;28.50;35.00
2024.00;1to2_0;36.01;43.92;42.00
2024.00;1to2_1;28.50;36.16;36.00
2025.00;1to2_0;36.01;43.71;30.00
2025.00;1to2_1;28.50;43.74;28.00
2026.00;1to2_0;36.01;51.64;23.00
2026.00;1to2_1;36.01;51.68;19.00
2027.00;1to2_0;43.51;51.10;16.00
2027.00;1to2_1;43.52;51.36;12.00
2028.00;1to2_0;51.02;51.02;5.00
2028.00;1to2_1;43.51;51.04;3.00
2029.00;1to2_0;51.01;51.01;3.00
2029.00;1to2_1;51.02;51.02;3.00
2030.00;1to2_0;51.01;51.01;3.00
2030.00;1to2_1;51.01;51.01;2.00
2031.00;1to2_0;0.00;50.67;0.00
2031.00;1to2_1;0.00;50.80;0.00
2032.00;;;;
2033.00;;;;
2034.00;;;;
2035.00;;;;
2036.00;;;;
2037.00;;;;
2038.00;;;;
2039.00;;;;
2040.00;;;;
2041.00;;;;
2042.00;;;;
2043.00;;;;
2044.00;;;;
2045.00;;;;
2046.00;;;;
2047.00;;;;
2048.00;;;;
2049.00;;;;
2050.00;;;;
2051.00;;;;
2052.00;;;;
2053.00;;;;
2054.00;;;;
2055.00;;;;
2056.00;;;;
2057.00;;;;
2058.00;;;;
2059.00;;;;
2060.00;;;;
2061.00;;;;
2062.00;;;;
2063.00;;;;
2064.00;;;;
2065.00;;;;
2066.00;;;;
2067.00;;;;
2068.00;;;;
2069.00;;;;
2070.00;;;;
2071.00;;;;
2072.00;;;;
2073.00;;;;
2074.00;;;;
2075.00;;;;
2076.00;;;;
2077.00;;;;
2078.00;;;;
2079.00;;;;
2080.00;1to2_0;0.00;6.57;0.00
2081.00;1to2_0;0.00;6.07;0.00
2082.00;1to2_0;6.01;6.01;1.00
2083.00;1to2_0;6.00;6.00;2.00
2084.00;1to2_0;6.00;6.00;3.00
2085.00;1to2_0;6.00;6.00;4.00
2085.00;1to2_1;0.00;6.19;0.00
2086.00;1to2_0;6.00;6.00;5.00
2086.00;1to2_1;6.09;6.09;1.00
2087.00;1to2_0;6.00;6.00;6.00
2087.00;1to2_1;6.02;6.02;2.00
2088.00;1to2_0;6.00;13.51;7.00
2088.00;1to2_1;6.00;6.00;3.00
2089.00;1to2_0;13.51;13.51;8.00
2089.00;1to2_1;6.00;6.00;4.00
2090.00;1to2_0;13.50;13.50;9.00
2090.00;1to2_1;6.00;6.00;5.00
2091.00;1to2_0;13.50;13.50;10.00
2091.00;1to2_1;6.00;6.00;6.00
2092.00;1to2_0;13.50;13.50;11.00
2092.00;1to2_1;6.00;13.64;7.00
2093.00;1to2_0;13.50;13.50;12.00
2093.00;1to2_1;13.56;13.56;8.00
2094.00;1to2_0;13.50;13.50;13.00
2094.00;1to2_1;13.51;21.14;9.00
2095.00;1to2_0;13.50;13.50;14.00
2095.00;1to2_1;13.50;21.02;10.00
2096.00;1to2_0;13.50;13.50;15.00
2096.00;1to2_1;21.01;21.01;11.00
2097.00;1to2_0;13.50;13.50;16.00
2097.00;1to2_1;21.00;21.00;12.00
2098.00;1to2_0;13.50;13.50;17.00
2098.00;1to2_1;21.00;21.00;13.00
2099.00;1to2_0;13.50;13.50;18.00
2099.00;1to2_1;21.00;21.00;14.00
2100.00;1to2_0;13.50;13.50;19.00
2100.00;1to2_1;21.00;21.00;15.00
2101.00;1to2_0;13.50;13.50;20.00
2101.00;1to2_1;21.00;21.00;16.00
