step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
53;0;1;53;10;88;88;7.42;0.53;103.34;0.80;35;0;0;315.00;0
53;0;0;53;9;88;88;7.72;0.56;103.34;0.80;35;0;0;316.00;0
53;0;0;53;9;89;89;7.75;0.56;103.34;0.80;36;0;0;317.00;0
53;0;1;53;7;89;89;8.25;0.59;103.34;0.80;36;0;0;318.00;0
53;0;1;53;5;89;89;8.70;0.63;103.34;0.80;36;0;0;319.00;0
53;0;1;53;3;89;89;9.29;0.67;103.34;0.80;36;0;0;320.00;0
53;0;0;53;2;90;90;9.74;0.70;103.34;0.80;37;0;0;321.00;0
53;0;0;53;0;90;90;10.15;0.73;103.34;0.80;37;0;0;322.00;0
53;0;1;53;0;90;90;10.74;0.77;103.34;0.80;37;0;0;323.00;0
53;0;0;53;1;91;91;10.97;0.79;103.34;0.79;38;0;0;324.00;0
54;0;1;54;0;91;91;11.31;0.81;103.78;0.79;37;0;0;325.00;0
55;0;1;55;0;91;91;11.73;0.84;104.35;0.79;36;0;0;326.00;0
55;0;0;55;0;91;91;12.27;0.88;104.35;0.79;36;0;0;327.00;0
57;0;1;57;1;92;92;12.13;0.87;105.23;0.79;35;0;0;328.00;0
57;0;0;57;0;92;92;12.41;0.89;105.23;0.79;35;0;0;329.00;0
59;0;1;59;0;92;92;12.83;0.92;105.81;0.79;33;0;0;330.00;0
60;0;0;60;0;92;92;12.77;0.92;105.97;0.79;32;0;0;331.00;0
61;0;0;61;1;93;93;12.35;0.89;106.07;0.80;32;0;0;332.00;0
61;0;0;61;0;93;93;12.61;0.91;106.07;0.80;32;0;0;333.00;0
63;0;1;63;0;93;93;12.56;0.90;106.32;0.80;30;0;0;334.00;0
64;0;1;64;1;94;94;12.48;0.90;106.11;0.80;30;0;0;335.00;0
65;0;0;65;0;94;94;12.56;0.90;106.20;0.80;29;0;0;336.00;0
66;0;0;66;0;94;94;12.90;0.93;106.15;0.80;28;0;0;337.00;0
67;0;0;67;0;94;94;12.87;0.93;106.16;0.80;27;0;0;338.00;0
69;0;0;69;1;95;95;12.55;0.90;105.65;0.80;26;0;0;339.00;0
69;0;0;69;0;95;95;12.74;0.92;105.65;0.80;26;0;0;340.00;0
69;0;0;69;0;95;95;12.72;0.92;105.65;0.80;26;0;0;341.00;0
70;0;0;70;1;96;96;12.56;0.90;105.63;0.79;26;0;0;342.00;0
70;0;0;70;0;96;96;12.87;0.93;105.63;0.79;26;0;0;343.00;0
70;0;0;70;0;96;96;12.84;0.92;105.63;0.79;26;0;0;344.00;0
70;0;0;70;0;96;96;13.03;0.94;105.63;0.79;26;0;0;345.00;0
70;0;0;70;1;97;97;12.73;0.92;105.63;0.79;27;0;0;346.00;0
72;0;0;72;0;97;97;12.80;0.92;105.18;0.79;25;0;0;347.00;0
72;0;0;72;0;97;97;12.80;0.92;105.18;0.79;25;0;0;348.00;0
73;0;0;73;0;97;97;13.07;0.94;105.11;0.79;24;0;0;349.00;0
73;0;0;73;1;98;98;12.79;0.92;105.11;0.80;25;0;0;350.00;0
74;0;0;74;0;98;98;12.66;0.91;104.92;0.80;24;0;0;351.00;0
74;0;1;74;0;98;98;12.91;0.93;104.92;0.80;24;0;0;352.00;0
74;0;1;74;1;99;99;12.73;0.92;104.92;0.80;25;0;0;353.00;0
74;0;0;74;0;99;99;12.93;0.93;104.92;0.80;25;0;0;354.00;0
75;0;0;75;0;99;99;13.05;0.94;104.60;0.80;24;0;0;355.00;0
76;0;0;76;0;99;99;13.32;0.96;104.39;0.80;23;0;0;356.00;0
76;0;0;76;1;100;100;12.73;0.92;104.39;0.80;24;0;0;357.00;0
76;0;0;76;0;100;100;12.85;0.93;104.39;0.80;24;0;0;358.00;0
77;0;0;77;0;100;100;12.69;0.91;104.09;0.80;23;0;0;359.00;0
77;0;1;77;1;101;101;11.85;0.85;104.09;0.79;24;0;0;360.00;0
78;0;0;78;0;101;101;11.44;0.82;103.92;0.79;23;0;0;361.00;0
78;0;0;78;1;101;101;11.38;0.82;103.92;0.79;23;0;0;362.00;0
78;0;0;78;2;101;101;11.33;0.82;103.92;0.79;23;0;0;363.00;0
79;0;0;79;4;102;102;10.70;0.77;103.66;0.79;23;0;0;364.00;0
79;0;0;79;3;102;102;10.74;0.77;103.66;0.79;23;0;0;365.00;0
79;0;0;79;3;102;102;10.94;0.79;103.66;0.79;23;0;0;366.00;0
79;0;0;79;3;102;102;11.02;0.79;103.66;0.79;23;0;0;367.00;0
79;0;0;79;4;103;103;10.69;0.77;103.66;0.80;24;0;0;368.00;0
79;0;0;79;3;103;103;10.67;0.77;103.66;0.80;24;0;0;369.00;0
79;0;1;79;3;103;103;10.78;0.78;103.66;0.80;24;0;0;370.00;0
79;0;0;79;4;104;104;10.50;0.76;103.66;0.80;25;0;0;371.00;0
79;0;0;79;3;104;104;10.45;0.75;103.66;0.80;25;0;0;372.00;0
79;0;0;79;3;104;104;10.46;0.75;103.66;0.80;25;0;0;373.00;0
79;0;0;79;3;104;104;9.98;0.72;103.66;0.80;25;0;0;374.00;0
79;0;0;79;4;105;105;9.49;0.68;103.66;0.80;26;0;0;375.00;0
79;0;0;79;4;105;105;9.34;0.67;103.66;0.80;26;0;0;376.00;0
79;0;0;79;4;105;105;9.21;0.66;103.66;0.80;26;0;0;377.00;0
79;0;1;79;5;106;106;8.86;0.64;103.66;0.79;27;0;0;378.00;0
79;0;1;79;5;106;106;9.05;0.65;103.66;0.79;27;0;0;379.00;0
79;0;0;79;5;106;106;9.36;0.67;103.66;0.79;27;0;0;380.00;0
79;0;0;79;5;106;106;9.38;0.68;103.66;0.79;27;0;0;381.00;0
79;0;0;79;6;107;107;9.09;0.65;103.66;0.79;28;0;0;382.00;0
79;0;0;79;5;107;107;9.22;0.66;103.66;0.79;28;0;0;383.00;0
79;0;0;79;6;107;107;9.23;0.66;103.66;0.79;28;0;0;384.00;0
79;0;0;79;6;107;107;9.45;0.68;103.66;0.79;28;0;0;385.00;0
79;0;0;79;7;108;108;9.02;0.65;103.66;0.80;29;0;0;386.00;0
79;0;0;79;6;108;108;9.10;0.66;103.66;0.80;29;0;0;387.00;0
79;0;0;79;6;108;108;9.26;0.67;103.66;0.80;29;0;0;388.00;0
79;0;0;79;7;109;109;9.10;0.66;103.66;0.80;30;0;0;389.00;0
79;0;0;79;6;109;109;9.07;0.65;103.66;0.80;30;0;0;390.00;0
79;0;0;79;7;109;109;9.03;0.65;103.66;0.80;30;0;0;391.00;0
79;0;0;79;8;109;109;8.96;0.65;103.66;0.80;30;0;0;392.00;0
79;0;1;79;9;110;110;8.80;0.63;103.66;0.80;31;0;0;393.00;0
79;0;0;79;8;110;110;8.95;0.64;103.66;0.80;31;0;0;394.00;0
79;0;1;79;8;110;110;8.97;0.65;103.66;0.80;31;0;0;395.00;0
79;0;1;79;10;111;111;8.75;0.63;103.66;0.79;32;0;0;396.00;0
79;0;0;79;9;111;111;8.90;0.64;103.66;0.79;32;0;0;397.00;0
79;0;0;79;9;111;111;8.90;0.64;103.66;0.79;32;0;0;398.00;0
79;0;0;79;9;111;111;9.01;0.65;103.66;0.79;32;0;0;399.00;0
79;0;0;79;10;112;112;8.76;0.63;103.66;0.79;33;0;0;400.00;0
79;0;0;79;9;112;112;8.87;0.64;103.66;0.79;33;0;0;401.00;0
79;0;0;79;9;112;112;8.59;0.62;103.66;0.79;33;0;0;402.00;0
79;0;0;79;10;112;112;8.21;0.59;103.66;0.79;33;0;0;403.00;0
79;0;0;79;12;113;113;7.72;0.56;103.66;0.80;34;0;0;404.00;0
79;0;0;79;9;113;113;7.78;0.56;103.66;0.80;34;0;0;405.00;0
79;0;1;79;9;113;113;7.92;0.57;103.66;0.80;34;0;0;406.00;0
79;0;0;79;8;114;114;8.24;0.59;103.66;0.80;35;0;0;407.00;0
79;0;0;79;6;114;114;8.68;0.62;103.66;0.80;35;0;0;408.00;0
79;0;0;79;4;114;114;9.42;0.68;103.66;0.80;35;0;0;409.00;0
79;0;1;79;2;114;114;10.01;0.72;103.66;0.80;35;0;0;410.00;0
79;0;1;79;1;115;115;10.13;0.73;103.66;0.80;36;0;0;411.00;0
79;0;0;79;0;115;115;10.67;0.77;103.66;0.80;36;0;0;412.00;0
79;0;0;79;0;115;115;11.19;0.81;103.66;0.80;36;0;0;413.00;0
79;0;0;79;1;116;116;11.49;0.83;103.66;0.79;37;0;0;414.00;0
80;0;1;80;0;116;116;11.81;0.85;103.95;0.79;36;0;0;415.00;0
81;0;0;81;0;116;116;12.38;0.89;104.28;0.79;35;0;0;416.00;0
83;0;0;83;0;116;116;12.63;0.91;104.70;0.79;33;0;0;417.00;0
83;0;0;83;1;117;117;12.45;0.90;104.70;0.79;34;0;0;418.00;0
85;0;1;85;0;117;117;12.73;0.92;104.88;0.79;32;0;0;419.00;0
85;0;0;85;0;117;117;12.89;0.93;104.88;0.79;32;0;0;420.00;0
86;0;0;86;0;117;117;12.88;0.93;104.91;0.79;31;0;0;421.00;0
86;0;0;86;1;118;118;12.50;0.90;104.91;0.80;32;0;0;422.00;0
88;0;0;88;0;118;118;12.64;0.91;105.30;0.80;30;0;0;423.00;0
89;0;0;89;0;118;118;12.90;0.93;105.31;0.80;29;0;0;424.00;0
90;0;0;90;1;119;119;12.56;0.90;105.30;0.80;29;0;0;425.00;0
91;0;0;91;0;119;119;13.07;0.94;105.26;0.80;28;0;0;426.00;0
92;0;0;92;0;119;119;13.15;0.95;105.20;0.80;27;0;0;427.00;0
94;0;0;94;0;119;119;13.28;0.96;104.85;0.80;25;0;0;428.00;0
95;0;0;95;1;120;120;12.85;0.93;104.69;0.80;25;0;0;429.00;0
96;0;0;96;0;120;120;13.20;0.95;104.52;0.80;24;0;0;430.00;0
96;0;0;96;0;120;120;13.35;0.96;104.52;0.80;24;0;0;431.00;0
97;0;0;97;1;121;121;12.85;0.92;104.29;0.79;24;0;0;432.00;0
98;0;0;98;0;121;121;12.87;0.93;104.22;0.79;23;0;0;433.00;0
98;0;0;98;0;121;121;13.09;0.94;104.22;0.79;23;0;0;434.00;0
98;0;1;98;0;121;121;13.41;0.97;104.22;0.79;23;0;0;435.00;0
99;0;0;99;1;122;122;12.84;0.92;104.01;0.80;23;0;0;436.00;0
99;0;0;99;0;122;122;12.98;0.93;104.01;0.80;23;0;0;437.00;0
99;0;0;99;0;122;122;13.18;0.95;104.01;0.80;23;0;0;438.00;0
99;0;0;99;0;122;122;13.36;0.96;104.01;0.80;23;0;0;439.00;0
99;0;1;99;1;123;123;12.75;0.92;104.01;0.80;24;0;0;440.00;0
99;0;1;99;0;123;123;12.76;0.92;104.01;0.80;24;0;0;441.00;0
99;0;0;99;0;123;123;12.88;0.93;104.01;0.80;24;0;0;442.00;0
100;0;0;100;1;124;124;12.31;0.89;103.80;0.80;24;0;0;443.00;0
100;0;0;100;0;124;124;12.55;0.90;103.80;0.80;24;0;0;444.00;0
100;0;0;100;0;124;124;12.68;0.91;103.80;0.80;24;0;0;445.00;0
100;0;0;100;0;124;124;12.95;0.93;103.80;0.80;24;0;0;446.00;0
101;0;1;101;1;125;125;12.30;0.89;103.59;0.80;24;0;0;447.00;0
101;0;1;101;0;125;125;12.29;0.88;103.59;0.80;24;0;0;448.00;0
102;0;0;102;0;125;125;12.30;0.89;103.48;0.80;23;0;0;449.00;0
102;0;0;102;1;126;126;11.55;0.83;103.48;0.79;24;0;0;450.00;0
102;0;0;102;0;126;126;11.38;0.82;103.48;0.79;24;0;0;451.00;0
102;0;0;102;1;126;126;11.21;0.81;103.48;0.79;24;0;0;452.00;0
103;0;1;103;1;126;126;11.11;0.80;103.30;0.79;23;0;0;453.00;0
103;0;0;103;2;127;127;10.51;0.76;103.30;0.80;24;0;0;454.00;0
104;0;0;104;3;127;127;10.48;0.75;103.12;0.80;23;0;0;455.00;0
104;0;0;104;3;127;127;10.61;0.76;103.12;0.80;23;0;0;456.00;0
104;0;0;104;3;127;127;10.28;0.74;103.12;0.80;23;0;0;457.00;0
104;0;1;104;4;128;128;9.59;0.69;103.12;0.80;24;0;0;458.00;0
104;0;0;104;3;128;128;9.40;0.68;103.12;0.80;24;0;0;459.00;0
104;0;0;104;4;128;128;9.23;0.66;103.12;0.80;24;0;0;460.00;0
104;0;0;104;6;129;129;8.98;0.65;103.12;0.80;25;0;0;461.00;0
104;0;0;104;5;129;129;8.99;0.65;103.12;0.80;25;0;0;462.00;0
104;0;1;104;5;129;129;8.89;0.64;103.12;0.80;25;0;0;463.00;0
104;0;0;104;5;129;129;9.00;0.65;103.12;0.80;25;0;0;464.00;0
104;0;0;104;7;130;130;8.71;0.63;103.12;0.80;26;0;0;465.00;0
104;0;0;104;6;130;130;8.71;0.63;103.12;0.80;26;0;0;466.00;0
104;0;0;104;6;130;130;8.85;0.64;103.12;0.80;26;0;0;467.00;0
104;0;0;104;7;131;131;8.59;0.62;103.12;0.79;27;0;0;468.00;0
104;0;0;104;6;131;131;8.65;0.62;103.12;0.79;27;0;0;469.00;0
104;0;1;104;6;131;131;8.80;0.63;103.12;0.79;27;0;0;470.00;0
104;0;0;104;6;131;131;9.06;0.65;103.12;0.79;27;0;0;471.00;0
104;0;0;104;7;132;132;8.72;0.63;103.12;0.80;28;0;0;472.00;0
104;0;0;104;6;132;132;8.88;0.64;103.12;0.80;28;0;0;473.00;0
104;0;0;104;6;132;132;9.04;0.65;103.12;0.80;28;0;0;474.00;0
104;0;0;104;6;132;132;9.14;0.66;103.12;0.80;28;0;0;475.00;0
104;0;0;104;7;133;133;8.87;0.64;103.12;0.80;29;0;0;476.00;0
104;0;0;104;6;133;133;8.90;0.64;103.12;0.80;29;0;0;477.00;0
104;0;0;104;6;133;133;9.05;0.65;103.12;0.80;29;0;0;478.00;0
104;0;0;104;7;134;134;8.85;0.64;103.12;0.80;30;0;0;479.00;0
104;0;0;104;6;134;134;8.88;0.64;103.12;0.80;30;0;0;480.00;0
104;0;0;104;6;134;134;8.94;0.64;103.12;0.80;30;0;0;481.00;0
104;0;0;104;6;134;134;9.06;0.65;103.12;0.80;30;0;0;482.00;0
104;0;0;104;7;135;135;8.82;0.63;103.12;0.80;31;0;0;483.00;0
104;0;0;104;6;135;135;8.93;0.64;103.12;0.80;31;0;0;484.00;0
104;0;0;104;6;135;135;9.00;0.65;103.12;0.80;31;0;0;485.00;0
104;0;0;104;7;136;136;8.79;0.63;103.12;0.79;32;0;0;486.00;0
104;0;0;104;6;136;136;8.83;0.64;103.12;0.79;32;0;0;487.00;0
104;0;0;104;6;136;136;8.95;0.64;103.12;0.79;32;0;0;488.00;0
104;0;0;104;6;136;136;8.95;0.64;103.12;0.79;32;0;0;489.00;0
104;0;0;104;7;137;137;8.73;0.63;103.12;0.80;33;0;0;490.00;0
104;0;0;104;6;137;137;8.67;0.62;103.12;0.80;33;0;0;491.00;0
104;0;0;104;6;137;137;8.71;0.63;103.12;0.80;33;0;0;492.00;0
104;0;0;104;6;137;137;8.58;0.62;103.12;0.80;33;0;0;493.00;0
104;0;0;104;9;138;138;8.01;0.58;103.12;0.80;34;0;0;494.00;0
104;0;0;104;6;138;138;7.93;0.57;103.12;0.80;34;0;0;495.00;0
104;0;1;104;5;138;138;7.97;0.57;103.12;0.80;34;0;0;496.00;0
104;0;1;104;5;139;139;8.07;0.58;103.12;0.80;35;0;0;497.00;0
104;0;0;104;2;139;139;8.42;0.61;103.12;0.80;35;0;0;498.00;0
104;0;0;104;2;139;139;8.99;0.65;103.12;0.80;35;0;0;499.00;0
104;0;0;104;1;139;139;9.47;0.68;103.12;0.80;35;0;0;500.00;0
104;0;1;104;1;140;140;9.79;0.70;103.12;0.80;36;0;0;501.00;0
104;0;0;104;0;140;140;10.34;0.74;103.12;0.80;36;0;0;502.00;0
104;0;0;104;0;140;140;10.88;0.78;103.12;0.80;36;0;0;503.00;0
104;0;0;104;1;141;141;11.13;0.80;103.12;0.79;37;0;0;504.00;0
105;0;1;105;0;141;141;11.46;0.83;103.30;0.79;36;0;0;505.00;0
106;0;0;106;0;141;141;11.77;0.85;103.57;0.79;35;0;0;506.00;0
107;0;0;107;0;141;141;12.01;0.86;103.66;0.79;34;0;0;507.00;0
108;0;0;108;1;142;142;11.93;0.86;103.91;0.80;34;0;0;508.00;0
108;0;1;108;0;142;142;12.33;0.89;103.91;0.80;34;0;0;509.00;0
110;0;1;110;0;142;142;12.56;0.90;104.25;0.80;32;0;0;510.00;0
110;0;0;110;0;142;142;12.73;0.92;104.25;0.80;32;0;0;511.00;0
111;0;0;111;1;143;143;12.28;0.88;104.32;0.80;32;0;0;512.00;0
112;0;0;112;0;143;143;12.53;0.90;104.43;0.80;31;0;0;513.00;0
113;0;0;113;0;143;143;12.54;0.90;104.48;0.80;30;0;0;514.00;0
115;0;0;115;1;144;144;12.12;0.87;104.41;0.80;29;0;0;515.00;0
116;0;0;116;0;144;144;12.68;0.91;104.45;0.80;28;0;0;516.00;0
117;0;0;117;0;144;144;12.52;0.90;104.37;0.80;27;0;0;517.00;0
118;0;0;118;0;144;144;12.88;0.93;104.36;0.80;26;0;0;518.00;0
119;0;0;119;1;145;145;12.52;0.90;104.15;0.80;26;0;0;519.00;0
120;0;0;120;0;145;145;12.45;0.90;104.04;0.80;25;0;0;520.00;0
120;0;0;120;0;145;145;12.87;0.93;104.04;0.80;25;0;0;521.00;0
121;0;0;121;1;146;146;12.31;0.89;103.98;0.79;25;0;0;522.00;0
121;0;0;121;0;146;146;12.42;0.89;103.98;0.79;25;0;0;523.00;0
121;0;0;121;0;146;146;12.62;0.91;103.98;0.79;25;0;0;524.00;0
121;0;0;121;0;146;146;12.76;0.92;103.98;0.79;25;0;0;525.00;0
121;0;0;121;1;147;147;12.44;0.90;103.98;0.80;26;0;0;526.00;0
122;0;0;122;0;147;147;12.39;0.89;103.76;0.80;25;0;0;527.00;0
122;0;0;122;0;147;147;12.49;0.90;103.76;0.80;25;0;0;528.00;0
122;0;0;122;0;147;147;12.77;0.92;103.76;0.80;25;0;0;529.00;0
123;0;0;123;1;148;148;12.49;0.90;103.72;0.80;25;0;0;530.00;0
123;0;0;123;0;148;148;12.65;0.91;103.72;0.80;25;0;0;531.00;0
124;0;0;124;0;148;148;12.62;0.91;103.60;0.80;24;0;0;532.00;0
124;0;1;124;1;149;149;12.32;0.89;103.60;0.80;25;0;0;533.00;0
124;0;1;124;0;149;149;12.48;0.90;103.60;0.80;25;0;0;534.00;0
124;0;1;124;0;149;149;12.66;0.91;103.60;0.80;25;0;0;535.00;0
124;0;1;124;0;149;149;12.72;0.92;103.60;0.80;25;0;0;536.00;0
124;0;1;124;1;150;150;12.05;0.87;103.60;0.80;26;0;0;537.00;0
124;0;1;124;0;150;150;12.00;0.86;103.60;0.80;26;0;0;538.00;0
124;0;0;124;0;150;150;11.77;0.85;103.60;0.80;26;0;0;539.00;0
124;0;1;124;3;151;151;11.22;0.81;103.60;0.79;27;0;0;540.00;0
125;0;0;125;2;151;151;11.43;0.82;103.52;0.79;26;0;0;541.00;0
126;0;0;126;2;151;151;11.54;0.83;103.40;0.79;25;0;0;542.00;0
126;0;0;126;2;151;151;11.50;0.83;103.40;0.79;25;0;0;543.00;0
127;0;0;127;3;152;152;11.29;0.81;103.43;0.80;25;0;0;544.00;0
128;0;0;128;2;152;152;11.43;0.82;103.30;0.80;24;0;0;545.00;0
128;0;0;128;2;152;152;11.28;0.81;103.30;0.80;24;0;0;546.00;0
128;0;0;128;2;152;152;10.87;0.78;103.30;0.80;24;0;0;547.00;0
128;0;0;128;3;153;153;9.90;0.71;103.30;0.80;25;0;0;548.00;0
128;0;0;128;2;153;153;9.71;0.70;103.30;0.80;25;0;0;549.00;0
128;0;0;128;3;153;153;9.76;0.70;103.30;0.80;25;0;0;550.00;0
128;0;0;128;6;154;154;9.37;0.67;103.30;0.80;26;0;0;551.00;0
128;0;0;128;5;154;154;9.57;0.69;103.30;0.80;26;0;0;552.00;0
128;0;0;128;5;154;154;9.60;0.69;103.30;0.80;26;0;0;553.00;0
128;0;0;128;5;154;154;9.52;0.69;103.30;0.80;26;0;0;554.00;0
128;0;0;128;6;155;155;9.03;0.65;103.30;0.80;27;0;0;555.00;0
128;0;0;128;5;155;155;8.88;0.64;103.30;0.80;27;0;0;556.00;0
128;0;1;128;5;155;155;8.73;0.63;103.30;0.80;27;0;0;557.00;0
128;0;0;128;7;156;156;8.34;0.60;103.30;0.79;28;0;0;558.00;0
128;0;1;128;6;156;156;8.40;0.60;103.30;0.79;28;0;0;559.00;0
128;0;0;128;6;156;156;8.55;0.62;103.30;0.79;28;0;0;560.00;0
128;0;1;128;7;156;156;8.67;0.62;103.30;0.79;28;0;0;561.00;0
128;0;0;128;8;157;157;8.44;0.61;103.30;0.80;29;0;0;562.00;0
128;0;0;128;7;157;157;8.60;0.62;103.30;0.80;29;0;0;563.00;0
128;0;0;128;7;157;157;8.81;0.63;103.30;0.80;29;0;0;564.00;0
128;0;0;128;7;157;157;8.84;0.64;103.30;0.80;29;0;0;565.00;0
128;0;0;128;8;158;158;8.76;0.63;103.30;0.80;30;0;0;566.00;0
128;0;0;128;7;158;158;8.78;0.63;103.30;0.80;30;0;0;567.00;0
128;0;0;128;7;158;158;8.98;0.65;103.30;0.80;30;0;0;568.00;0
128;0;1;128;8;159;159;8.78;0.63;103.30;0.80;31;0;0;569.00;0
128;0;0;128;7;159;159;8.83;0.64;103.30;0.80;31;0;0;570.00;0
128;0;0;128;7;159;159;9.00;0.65;103.30;0.80;31;0;0;571.00;0
128;0;0;128;7;159;159;9.07;0.65;103.30;0.80;31;0;0;572.00;0
128;0;0;128;8;160;160;8.82;0.64;103.30;0.80;32;0;0;573.00;0
128;0;0;128;7;160;160;9.01;0.65;103.30;0.80;32;0;0;574.00;0
128;0;0;128;7;160;160;9.20;0.66;103.30;0.80;32;0;0;575.00;0
128;0;0;128;8;161;161;8.87;0.64;103.30;0.80;33;0;0;576.00;0
128;0;0;128;8;161;161;8.70;0.63;103.30;0.80;33;0;0;577.00;0
128;0;0;128;9;161;161;8.63;0.62;103.30;0.80;33;0;0;578.00;0
128;0;0;128;9;161;161;8.78;0.63;103.30;0.80;33;0;0;579.00;0
128;0;1;128;10;162;162;8.53;0.61;103.30;0.80;34;0;0;580.00;0
128;0;0;128;9;162;162;8.58;0.62;103.30;0.80;34;0;0;581.00;0
128;0;1;128;10;162;162;8.46;0.61;103.30;0.80;34;0;0;582.00;0
128;0;0;128;10;162;162;8.31;0.60;103.30;0.80;34;0;0;583.00;0
128;0;0;128;12;163;163;7.92;0.57;103.30;0.80;35;0;0;584.00;0
128;0;0;128;10;163;163;7.83;0.56;103.30;0.80;35;0;0;585.00;0
128;0;0;128;8;163;163;7.91;0.57;103.30;0.80;35;0;0;586.00;0
128;0;0;128;8;164;164;7.82;0.56;103.30;0.80;36;0;0;587.00;0
128;0;1;128;5;164;164;8.08;0.58;103.30;0.80;36;0;0;588.00;0
128;0;0;128;4;164;164;8.43;0.61;103.30;0.80;36;0;0;589.00;0
128;0;0;128;3;164;164;9.14;0.66;103.30;0.80;36;0;0;590.00;0
128;0;0;128;3;165;165;9.48;0.68;103.30;0.80;37;0;0;591.00;0
128;0;1;128;1;165;165;10.04;0.72;103.30;0.80;37;0;0;592.00;0
128;0;0;128;1;165;165;10.66;0.77;103.30;0.80;37;0;0;593.00;0
128;0;0;128;1;166;166;10.89;0.78;103.30;0.80;38;0;0;594.00;0
129;0;1;129;0;166;166;11.27;0.81;103.51;0.80;37;0;0;595.00;0
129;0;0;129;0;166;166;11.71;0.84;103.51;0.80;37;0;0;596.00;0
131;0;0;131;0;166;166;12.12;0.87;103.92;0.80;35;0;0;597.00;0
132;0;1;132;1;167;167;12.24;0.88;104.12;0.80;35;0;0;598.00;0
133;0;0;133;0;167;167;12.45;0.90;104.26;0.80;34;0;0;599.00;0
134;0;0;134;0;167;167;12.92;0.93;104.36;0.80;33;0;0;600.00;0
135;0;0;135;0;167;167;12.99;0.94;104.41;0.80;32;0;0;601.00;0
137;0;0;137;1;168;168;12.64;0.91;104.47;0.80;31;0;0;602.00;0
137;0;1;137;0;168;168;12.78;0.92;104.47;0.80;31;0;0;603.00;0
138;0;1;138;0;168;168;12.92;0.93;104.57;0.80;30;0;0;604.00;0
138;0;1;138;1;169;169;12.59;0.91;104.57;0.80;31;0;0;605.00;0
140;0;0;140;0;169;169;12.66;0.91;104.62;0.80;29;0;0;606.00;0
141;0;0;141;0;169;169;12.83;0.92;104.53;0.80;28;0;0;607.00;0
142;0;0;142;0;169;169;13.11;0.94;104.58;0.80;27;0;0;608.00;0
143;0;0;143;1;170;170;12.63;0.91;104.48;0.80;27;0;0;609.00;0
144;0;0;144;0;170;170;12.95;0.93;104.49;0.80;26;0;0;610.00;0
146;0;0;146;0;170;170;13.10;0.94;104.29;0.80;24;0;0;611.00;0
146;0;0;146;1;171;171;12.73;0.92;104.29;0.80;25;0;0;612.00;0
147;0;0;147;0;171;171;12.97;0.93;104.17;0.80;24;0;0;613.00;0
147;0;0;147;0;171;171;13.05;0.94;104.17;0.80;24;0;0;614.00;0
147;0;0;147;0;171;171;13.25;0.95;104.17;0.80;24;0;0;615.00;0
147;0;1;147;1;172;172;12.69;0.91;104.17;0.80;25;0;0;616.00;0
147;0;0;147;0;172;172;12.94;0.93;104.17;0.80;25;0;0;617.00;0
148;0;0;148;0;172;172;13.26;0.95;104.11;0.80;24;0;0;618.00;0
148;0;0;148;0;172;172;13.27;0.96;104.11;0.80;24;0;0;619.00;0
149;0;0;149;1;173;173;13.03;0.94;103.97;0.80;24;0;0;620.00;0
149;0;0;149;0;173;173;13.14;0.95;103.97;0.80;24;0;0;621.00;0
149;0;0;149;0;173;173;13.02;0.94;103.97;0.80;24;0;0;622.00;0
149;0;1;149;1;174;174;12.62;0.91;103.97;0.80;25;0;0;623.00;0
149;0;1;149;0;174;174;12.80;0.92;103.97;0.80;25;0;0;624.00;0
149;0;0;149;0;174;174;12.81;0.92;103.97;0.80;25;0;0;625.00;0
149;0;0;149;0;174;174;12.98;0.93;103.97;0.80;25;0;0;626.00;0
149;0;0;149;1;175;175;12.45;0.90;103.97;0.80;26;0;0;627.00;0
149;0;0;149;0;175;175;12.41;0.89;103.97;0.80;26;0;0;628.00;0
149;0;0;149;0;175;175;12.30;0.89;103.97;0.80;26;0;0;629.00;0
149;0;0;149;1;176;176;11.75;0.85;103.97;0.80;27;0;0;630.00;0
151;0;0;151;1;176;176;12.12;0.87;103.85;0.80;25;0;0;631.00;0
152;0;1;152;1;176;176;12.17;0.88;103.72;0.80;24;0;0;632.00;0
153;0;0;153;1;176;176;12.39;0.89;103.62;0.80;23;0;0;633.00;0
154;0;0;154;2;177;177;12.03;0.87;103.44;0.80;23;0;0;634.00;0
155;0;0;155;1;177;177;12.18;0.88;103.32;0.80;22;0;0;635.00;0
155;0;0;155;1;177;177;12.31;0.89;103.32;0.80;22;0;0;636.00;0
155;0;1;155;1;177;177;12.40;0.89;103.32;0.80;22;0;0;637.00;0
155;0;0;155;2;178;178;11.79;0.85;103.32;0.80;23;0;0;638.00;0
155;0;0;155;1;178;178;11.69;0.84;103.32;0.80;23;0;0;639.00;0
155;0;0;155;1;178;178;11.47;0.83;103.32;0.80;23;0;0;640.00;0
155;0;0;155;2;179;179;10.70;0.77;103.32;0.80;24;0;0;641.00;0
155;0;1;155;1;179;179;10.72;0.77;103.32;0.80;24;0;0;642.00;0
155;0;0;155;1;179;179;10.51;0.76;103.32;0.80;24;0;0;643.00;0
155;0;0;155;3;179;179;10.05;0.72;103.32;0.80;24;0;0;644.00;0
